Date,Open,High,Low,Close,Volume,Market Cap
2015-10-04,0.6863430142402649,0.6931260228157043,0.6607159972190857,0.668379008769989,103497.0,49249082.5282
2015-10-05,0.6667839884757996,0.6744379997253418,0.6244500279426575,0.6286429762840271,234263.0,46336892.3718
2015-10-06,0.6222180128097534,0.6539440155029297,0.6062300205230713,0.6506450176239014,262674.0,47974297.647
2015-10-07,0.6505150198936462,0.6563010215759277,0.6024230122566223,0.609387993812561,218327.0,44947526.8207
2015-10-08,0.6095010042190552,0.6331380009651184,0.5919709801673889,0.6217160224914551,310266.0,45872836.6492
2015-10-09,0.6550840139389038,0.692296028137207,0.6321160197257996,0.6506279706954956,386420.0,48022036.4668
2015-10-10,0.6411870121955872,0.6490219831466675,0.6243739724159241,0.6278570294380188,141555.0,46356710.6017
2015-10-11,0.6274610161781311,0.6395059823989868,0.6183350086212158,0.6349629759788513,102128.0,46897253.1371
2015-10-12,0.6345149874687195,0.6577889919281006,0.6260300278663635,0.6260300278663635,109567.0,46253823.0733
2015-10-13,0.6279429793357849,0.6302400231361389,0.5992140173912048,0.6076549887657166,303044.0,44911717.5497
2015-10-14,0.6122400164604187,0.6122400164604187,0.48397400975227356,0.5229679942131042,971664.0,38665409.2353
2015-10-15,0.523277997970581,0.5727139711380005,0.5147299766540527,0.5618780255317688,371022.0,41556025.1831
2015-10-16,0.5625929832458496,0.5688610076904297,0.5225329995155334,0.5364949703216553,249891.0,39691829.0675
2015-10-17,0.5341169834136963,0.5634599924087524,0.5269610285758972,0.5471779704093933,313860.0,40496031.2139
2015-10-18,0.5479130148887634,0.5522339940071106,0.5128610134124756,0.5177339911460876,133690.0,38329701.7663
2015-10-19,0.5176209807395935,0.5215460062026978,0.48099398612976074,0.48901399970054626,243742.0,36215624.0027
2015-10-20,0.48962900042533875,0.5018979907035828,0.43164798617362976,0.4348289966583252,383921.0,32213626.1748
2015-10-21,0.4315890073776245,0.48298799991607666,0.4208970069885254,0.44732901453971863,609085.0,33150825.5038
2015-10-22,0.4449880123138428,0.6194660067558289,0.4209910035133362,0.5677019953727722,924822.0,42085191.5066
2015-10-23,0.5663700103759766,0.6117429733276367,0.5042840242385864,0.5396569967269897,878822.0,40020348.1806
2015-10-24,0.5396810173988342,0.5773959755897522,0.5186880230903625,0.5635899901390076,258356.0,41809763.8084
2015-10-25,0.5632069706916809,0.6881920099258423,0.5613830089569092,0.616038978099823,635384.0,45716386.9461
2015-10-26,0.6197429895401001,0.7575169801712036,0.5970979928970337,0.7313169836997986,1089120.0,54289124.0613
2015-10-27,0.7088900208473206,0.8981720209121704,0.7088900208473206,0.8696410059928894,1846370.0,64580262.8964
2015-10-28,0.8709380030632019,1.0557899475097656,0.8078569769859314,1.0024800300598145,2373050.0,74469863.8755
2015-10-29,1.0052499771118164,1.2066600322723389,0.9473739862442017,1.2066600322723389,2279240.0,89668666.9263
2015-10-30,1.2092000246047974,1.3450499773025513,0.9681599736213684,1.04121994972229,2429200.0,77401817.2165
2015-10-31,1.0465799570083618,1.056380033493042,0.9001709818840027,0.9166269898414612,673892.0,68163367.7987
2015-11-01,0.9208469986915588,1.076740026473999,0.8990820050239563,1.0556700229644775,588913.0,78530262.549
2015-11-02,1.0579700469970703,1.0997899770736694,0.9536470174789429,0.9897890090942383,1145200.0,73654327.4045
2015-11-03,0.9945679903030396,1.0704400539398193,0.936614990234375,1.0133600234985352,1907690.0,75434113.5622
2015-11-04,1.0106500387191772,1.0387200117111206,0.7256649732589722,0.8990499973297119,3060340.0,66947929.5186
2015-11-05,0.9006990194320679,0.991258978843689,0.8603820204734802,0.8956369757652283,1179840.0,66716645.436
2015-11-06,0.9047719836235046,0.9898480176925659,0.8529289960861206,0.9260320067405701,913666.0,69004594.5381
2015-11-07,0.9237319827079773,0.9437869787216187,0.8635389804840088,0.9279739856719971,890187.0,69172170.7158
2015-11-08,0.9156609773635864,1.0326800346374512,0.9156609773635864,1.0274699926376343,1021460.0,76614487.7911
2015-11-09,1.0325299501419067,1.1064200401306152,0.9452630281448364,0.9992780089378357,2045290.0,74537425.595
2015-11-10,1.0012600421905518,1.0530400276184082,0.9209679961204529,0.9343479871749878,854581.0,69717801.3674
2015-11-11,0.9412959814071655,0.945277988910675,0.7297750115394592,0.791828989982605,1278580.0,59103443.2691
2015-11-12,0.7964550256729126,0.9139189720153809,0.76350998878479,0.8957110047340393,806156.0,66880152.2126
2015-11-13,0.907721996307373,0.9173089861869812,0.8460230231285095,0.9040960073471069,543671.0,67529353.6689
2015-11-14,0.9054690003395081,0.9061130285263062,0.876908004283905,0.8888120055198669,372514.0,66410517.6595
2015-11-15,0.8912169933319092,0.9215160012245178,0.8749570250511169,0.9063680171966553,411848.0,67745801.3686
2015-11-16,0.9061660170555115,0.9447320103645325,0.8919709920883179,0.928961992263794,620945.0,69458010.7886
2015-11-17,0.92494797706604,1.0329500436782837,0.9057940244674683,1.0079799890518188,1145440.0,75392161.9576
2015-11-18,0.9932140111923218,1.0115699768066406,0.9405159950256348,0.9933189749717712,681104.0,74320768.7669
2015-11-19,0.9887130260467529,1.0079699754714966,0.9374979734420776,0.9555320143699646,443528.0,71517342.4482
2015-11-20,0.9557350277900696,0.9557350277900696,0.898576021194458,0.9249200224876404,614335.0,69247997.803
2015-11-21,0.9287580251693726,0.9787430167198181,0.9209399819374084,0.976140022277832,455976.0,73107356.6545
2015-11-22,0.979764997959137,0.9841319918632507,0.958981990814209,0.9680179953575134,372173.0,72523507.316
2015-11-23,0.9674929976463318,0.969057023525238,0.9338700175285339,0.9469689726829529,441875.0,70970606.3825
2015-11-24,0.9464420080184937,0.9480550289154053,0.8959310054779053,0.9001910090446472,524195.0,67487355.7273
2015-11-25,0.8938270211219788,0.8994929790496826,0.8511059880256653,0.8635370135307312,622991.0,64760707.3206
2015-11-26,0.863273024559021,0.903643012046814,0.8043599724769592,0.8841829895973206,947473.0,66330891.8546
2015-11-27,0.882099986076355,0.9000509977340698,0.8606950044631958,0.867950975894928,403813.0,65135634.9343
2015-11-28,0.8681020140647888,0.9292929768562317,0.8621219992637634,0.9157029986381531,462464.0,68742122.2709
2015-11-29,0.914143979549408,0.914152979850769,0.8605329990386963,0.8786140084266663,448358.0,65980041.5442
2015-11-30,0.879951000213623,0.8950539827346802,0.8476960062980652,0.8731189966201782,784439.0,65589555.3727
2015-12-01,0.8783159852027893,0.8867359757423401,0.8539369702339172,0.8748000264167786,652857.0,65738066.7829
2015-12-02,0.8731709718704224,0.878017008304596,0.8189240097999573,0.8212100267410278,506307.0,61730774.9273
2015-12-03,0.8185459971427917,0.837664008140564,0.7850859761238098,0.8121430277824402,539969.0,61070307.4444
2015-12-04,0.8120819926261902,0.8595749735832214,0.8023729920387268,0.8400409817695618,241278.0,63189182.3029
2015-12-05,0.8411949872970581,0.8728209733963013,0.8244439959526062,0.8624380230903625,232743.0,64895497.4562
2015-12-06,0.8664169907569885,0.8824359774589539,0.8331149816513062,0.8355000019073486,443608.0,62889050.4198
2015-12-07,0.836322009563446,0.8507909774780273,0.7876499891281128,0.8112639784812927,520409.0,61084950.7745
2015-12-08,0.8060240149497986,0.8236449956893921,0.7823280096054077,0.8221179842948914,445903.0,61922409.1097
2015-12-09,0.8244540095329285,0.8244540095329285,0.7704880237579346,0.7921670079231262,624221.0,59687098.3995
2015-12-10,0.7955899834632874,0.8615900278091431,0.7872909903526306,0.840395987033844,369589.0,63342630.2743
2015-12-11,0.8399950265884399,0.9297620058059692,0.8197889924049377,0.9297620058059692,801072.0,70101842.4308
2015-12-12,0.9311959743499756,1.0453699827194214,0.9285460114479065,0.9769729971885681,1376280.0,73686283.9156
2015-12-13,0.9715380072593689,0.9893940091133118,0.9374380111694336,0.9528840184211731,273614.0,71894531.31
2015-12-14,0.9566199779510498,1.013100028038025,0.9501780271530151,0.9930220246315002,563436.0,74947759.9932
2015-12-15,0.9905890226364136,1.0288399457931519,0.9822400212287903,1.0141500234603882,578618.0,76568082.1105
2015-12-16,1.017109990119934,1.018030047416687,0.9749270081520081,0.9911820292472839,320767.0,74858728.6464
2015-12-17,0.9930430054664612,0.9976109862327576,0.9118070006370544,0.9407010078430176,640765.0,71069937.5023
2015-12-18,0.9383270144462585,0.9394930005073547,0.9080809950828552,0.9201269745826721,300787.0,69538662.8935
2015-12-19,0.9215239882469177,0.9258739948272705,0.888916015625,0.9080719947814941,343535.0,68650438.889
2015-12-20,0.908240020275116,0.9431849718093872,0.8994410037994385,0.903885006904602,472164.0,68356312.6153
2015-12-21,0.9060649871826172,0.917389988899231,0.891182005405426,0.9007710218429565,549113.0,68143245.5305
2015-12-22,0.8949729800224304,0.909525990486145,0.8620589971542358,0.8642020225524902,454249.0,65398931.8457
2015-12-23,0.8617820143699646,0.8829399943351746,0.8560649752616882,0.8580769896507263,334993.0,64957356.0518
2015-12-24,0.8594329953193665,0.8828179836273193,0.847599983215332,0.8632619976997375,354646.0,65371538.3467
2015-12-25,0.8619930148124695,0.8825560212135315,0.8619930148124695,0.8703629970550537,187114.0,65931377.2101
2015-12-26,0.8707659840583801,0.8974530100822449,0.8383139967918396,0.8546029925346375,425282.0,64758910.1167
2015-12-27,0.8531659841537476,0.8615379929542542,0.8411509990692139,0.8563650250434875,164565.0,64913918.9664
2015-12-28,0.8563560247421265,0.8723940253257751,0.8329319953918457,0.8450049757957458,235134.0,64074279.0576
2015-12-29,0.8438349962234497,0.873054027557373,0.8332319855690002,0.873054027557373,215742.0,66222901.1746
2015-12-30,0.8742579817771912,0.9410989880561829,0.8666470050811768,0.9119579792022705,604078.0,69196765.2956
2015-12-31,0.9120979905128479,0.975413978099823,0.9102770090103149,0.933542013168335,663994.0,70858022.7546
2016-01-01,0.9337120056152344,0.9548220038414001,0.9314420223236084,0.9480239748954773,206062.0,71980386.4556
2016-01-02,0.9474009871482849,0.9696369767189026,0.9365599751472473,0.9371240139007568,255504.0,71176658.0546
2016-01-03,0.9384300112724304,0.9913619756698608,0.9343129992485046,0.971904993057251,407632.0,73843291.6659
2016-01-04,0.9720450043678284,0.9764379858970642,0.9298350214958191,0.954479992389679,346245.0,72543706.6191
2016-01-05,0.9531469941139221,0.9705970287322998,0.9465429782867432,0.9501760005950928,219833.0,72240974.3365
2016-01-06,0.9500280022621155,0.9606590270996094,0.9357079863548279,0.9508600234985352,308791.0,72317149.0648
2016-01-07,0.9558010101318359,0.9746230244636536,0.9358299970626831,0.9420049786567688,647462.0,71667152.1174
2016-01-08,0.9427520036697388,0.9918249845504761,0.9397150278091431,0.9867889881134033,545600.0,75099809.2333
2016-01-09,0.9855009913444519,0.9923449754714966,0.9735999703407288,0.9868329763412476,226281.0,75128312.2368
2016-01-10,0.9855570197105408,1.0010299682617188,0.9750990271568298,0.9992309808731079,390888.0,76097646.3736
2016-01-11,0.9992160201072693,1.0699100494384766,0.9992160201072693,1.0615999698638916,1011920.0,80874514.4822
2016-01-12,1.066100001335144,1.282829999923706,1.050089955329895,1.1410000324249268,2898760.0,86951445.9199
2016-01-13,1.1354700326919556,1.1521799564361572,1.0770299434661865,1.1252000331878662,1005910.0,85775571.842
2016-01-14,1.1220999956130981,1.1895899772644043,1.1031899452209473,1.1895899772644043,751961.0,90714398.6816
2016-01-15,1.184440016746521,1.3193800449371338,1.142930030822754,1.208009958267212,3910550.0,92149709.3458
2016-01-16,1.220460057258606,1.3081599473953247,1.1680099964141846,1.220289945602417,2462630.0,93117298.0889
2016-01-17,1.2214699983596802,1.3288300037384033,1.2077699899673462,1.3274699449539185,1171150.0,101329330.108
2016-01-18,1.3323099613189697,1.5428999662399292,1.322219967842102,1.4263399839401245,4278930.0,108912541.749
2016-01-19,1.4226100444793701,1.4646899700164795,1.3050099611282349,1.3713899850845337,2446740.0,104750745.916
2016-01-20,1.3631800413131714,1.6192400455474854,1.3537100553512573,1.5318200588226318,2933220.0,117043471.825
2016-01-21,1.5326999425888062,1.5854899883270264,1.4866900444030762,1.553570032119751,1614960.0,118743868.997
2016-01-22,1.547029972076416,1.5814599990844727,1.465880036354065,1.501270055770874,1567240.0,114784064.878
2016-01-23,1.5041199922561646,2.0301198959350586,1.4960500001907349,1.9726699590682983,7370980.0,150874911.801
2016-01-24,1.9005399942398071,2.298419952392578,1.9005399942398071,2.141200065612793,9669770.0,163819883.503
2016-01-25,2.1476399898529053,2.6625800132751465,2.0561399459838867,2.499269962310791,10739300.0,191276219.779
2016-01-26,2.5327401161193848,2.8369901180267334,1.9947700500488281,2.276370048522949,13939200.0,174275655.892
2016-01-27,2.2474400997161865,2.594939947128296,2.188649892807007,2.388550043106079,6961080.0,182923579.832
2016-01-28,2.406450033187866,2.6846699714660645,2.3420300483703613,2.5264899730682373,4903850.0,193551355.741
2016-01-29,2.5429799556732178,2.6067700386047363,2.3039000034332275,2.494960069656372,6662340.0,191198054.823
2016-01-30,2.5077199935913086,2.6118099689483643,2.3989200592041016,2.4450600147247314,3725080.0,187435391.2
2016-01-31,2.443150043487549,2.5309700965881348,2.186350107192993,2.306040048599243,5847500.0,176834423.908
2016-02-01,2.319689989089966,2.319689989089966,2.116309881210327,2.2116899490356445,3994100.0,169654870.547
2016-02-02,2.2151899337768555,2.4489800930023193,2.1572000980377197,2.4396400451660156,3451270.0,187200921.735
2016-02-03,2.4319300651550293,2.5401699542999268,2.3416199684143066,2.5286900997161865,3987750.0,194099729.616
2016-02-04,2.5290300846099854,2.629539966583252,2.436460018157959,2.5780398845672607,3552320.0,197953036.73
2016-02-05,2.570349931716919,2.60617995262146,2.4709200859069824,2.538990020751953,2636700.0,195018591.758
2016-02-06,2.5338199138641357,2.561150074005127,2.4720098972320557,2.5344600677490234,1921240.0,194733892.102
2016-02-07,2.536410093307495,3.058190107345581,2.5363800525665283,2.9643399715423584,7007060.0,227838892.268
2016-02-08,2.9730000495910645,3.274280071258545,2.8753700256347656,3.1797900199890137,9725690.0,244479014.282
2016-02-09,3.174989938735962,4.044640064239502,3.168750047683716,4.044640064239502,17954000.0,311075408.079
2016-02-10,4.000549793243408,4.861440181732178,3.783099889755249,4.436260223388672,28640400.0,341305129.282
2016-02-11,4.496819972991943,6.292230129241943,4.3383002281188965,6.0131001472473145,26408200.0,462770854.833
2016-02-12,5.946149826049805,6.582749843597412,5.0707597732543945,5.546979904174805,23360800.0,427037697.198
2016-02-13,5.685050010681152,5.719540119171143,4.190000057220459,5.38532018661499,24218800.0,414729231.256
2016-02-14,5.404329776763916,5.465060234069824,4.445710182189941,5.239729881286621,11226500.0,403647764.301
2016-02-15,5.330530166625977,5.886990070343018,5.01855993270874,5.2883501052856445,13934200.0,407524960.273
2016-02-16,5.328320026397705,5.474860191345215,4.033840179443359,4.3152899742126465,15889100.0,332648533.401
2016-02-17,4.289169788360596,4.7670698165893555,3.4973700046539307,3.757240056991577,15451000.0,289721943.021
2016-02-18,3.7746999263763428,4.770569801330566,3.420880079269409,4.399129867553711,17054000.0,339328346.46
2016-02-19,4.384789943695068,4.793220043182373,4.2746901512146,4.737889766693115,7666320.0,365577845.264
2016-02-20,4.682199954986572,4.754059791564941,4.12706995010376,4.341330051422119,8631090.0,335088727.389
2016-02-21,4.3605499267578125,4.711510181427002,4.227610111236572,4.653619766235352,6413550.0,359310563.072
2016-02-22,4.664949893951416,5.645709991455078,4.635250091552734,5.616499900817871,15056200.0,433798973.55
2016-02-23,5.684929847717285,5.9476399421691895,5.387819766998291,5.586209774017334,13380600.0,431598156.705
2016-02-24,5.604050159454346,6.2364702224731445,5.509250164031982,6.2364702224731445,11426500.0,481995066.499
2016-02-25,6.186709880828857,6.647409915924072,5.551239967346191,6.104800224304199,21471800.0,471975063.749
2016-02-26,6.037829875946045,6.268750190734863,5.739049911499023,5.921669960021973,9526860.0,457966534.807
2016-02-27,5.963079929351807,6.526919841766357,5.920519828796387,6.4258599281311035,8903210.0,497119697.839
2016-02-28,6.405509948730469,6.619339942932129,6.238369941711426,6.468349933624268,9851660.0,500569665.248
2016-02-29,6.4556498527526855,6.6145100593566895,6.054289817810059,6.336989879608154,7648020.0,490556569.934
2016-03-01,6.319310188293457,7.908639907836914,6.308849811553955,7.653689861297607,23098100.0,592677992.715
2016-03-02,7.633029937744141,8.753459930419922,7.371300220489502,8.4653902053833,29130200.0,655748795.66
2016-03-03,8.442290306091309,10.097399711608887,8.332030296325684,9.294150352478027,40314900.0,720179290.998
2016-03-04,9.240559577941895,10.406000137329102,8.479419708251953,10.406000137329102,35520100.0,806593727.418
2016-03-05,10.37030029296875,12.27400016784668,9.972900390625,11.003700256347656,56439600.0,853205226.207
2016-03-06,11.204000473022461,11.836000442504883,9.993610382080078,11.38290023803711,39112000.0,882886756.081
2016-03-07,11.428799629211426,11.651900291442871,9.309490203857422,9.552630424499512,34085100.0,741166643.185
2016-03-08,9.58213996887207,10.166399955749512,8.815770149230957,9.847209930419922,25524300.0,764269545.206
2016-03-09,9.792420387268066,12.054699897766113,9.670989990234375,11.89799976348877,27540500.0,923733301.053
2016-03-10,11.881500244140625,12.239299774169922,10.991100311279297,11.305000305175781,26851500.0,877988473.297
2016-03-11,11.221599578857422,11.599900245666504,10.393699645996094,11.082799911499023,21002700.0,861012042.634
2016-03-12,11.13070011138916,13.533300399780273,11.087699890136719,13.533300399780273,48957300.0,1051728777.62
2016-03-13,13.510199546813965,15.257100105285645,13.467399597167969,14.475000381469727,43915100.0,1125287882.35
2016-03-14,14.512200355529785,15.012999534606934,11.582099914550781,12.45259952545166,58385100.0,968384041.306
2016-03-15,13.001700401306152,13.197799682617188,12.046799659729004,13.010000228881836,28404500.0,1012119266.35
2016-03-16,13.021599769592285,13.73069953918457,12.495400428771973,12.520899772644043,24335500.0,974447124.734
2016-03-17,12.558699607849121,12.643500328063965,10.44260025024414,11.081500053405762,41650600.0,865792702.512
2016-03-18,11.109100341796875,11.178799629211426,8.524519920349121,10.998100280761719,53956800.0,859618881.218
2016-03-19,11.203700065612793,11.203700065612793,9.776630401611328,10.530699729919434,26735700.0,823422649.589
2016-03-20,10.516300201416016,10.903800010681152,9.57040023803711,10.31980037689209,17651100.0,807256576.984
2016-03-21,10.30370044708252,12.014900207519531,10.161600112915039,11.864100456237793,28572600.0,928428769.976
2016-03-22,11.879199981689453,12.025199890136719,11.177000045776367,11.274800300598145,19730300.0,883434496.788
2016-03-23,11.327899932861328,12.432600021362305,11.237099647521973,12.41670036315918,19353200.0,973296474.834
2016-03-24,12.44219970703125,12.50160026550293,10.803500175476074,11.234999656677246,26081800.0,881027910.325
2016-03-25,11.260299682617188,11.372900009155273,10.527199745178223,10.743200302124023,13782000.0,842804288.762
2016-03-26,10.767900466918945,11.180800437927246,10.589200019836426,10.973999977111816,9425480.0,861261382.598
2016-03-27,10.986100196838379,11.054200172424316,10.112099647521973,10.41919994354248,16744800.0,818048966.556
2016-03-28,10.431400299072266,11.861300468444824,10.407500267028809,11.665599822998047,23188300.0,916272915.524
2016-03-29,11.752699851989746,11.913599967956543,11.349800109863281,11.656399726867676,17684200.0,915917612.37
2016-03-30,11.605299949645996,12.178500175476074,11.469200134277344,11.952899932861328,19351200.0,939593767.134
2016-03-31,11.9197998046875,12.011899948120117,11.315699577331543,11.403499603271484,14966700.0,896764774.204
2016-04-01,11.40060043334961,11.8503999710083,11.40060043334961,11.663599967956543,11373100.0,917590806.482
2016-04-02,11.630599975585938,11.688799858093262,11.398799896240234,11.598899841308594,8682620.0,912861403.635
2016-04-03,11.628299713134766,11.706399917602539,11.508700370788574,11.618300437927246,5580550.0,914757198.586
2016-04-04,11.615799903869629,11.615799903869629,11.016300201416016,11.157299995422363,9599070.0,878817014.841
2016-04-05,11.212499618530273,11.212499618530273,10.134699821472168,10.43809986114502,20557300.0,822498173.198
2016-04-06,10.449799537658691,10.970000267028809,10.277299880981445,10.685400009155273,16997100.0,842318789.192
2016-04-07,10.695199966430664,10.809700012207031,9.953630447387695,10.069700241088867,13464500.0,794097553.995
2016-04-08,10.077400207519531,10.387499809265137,9.655579566955566,9.719590187072754,14660600.0,766797893.055
2016-04-09,9.694230079650879,10.088899612426758,9.068140029907227,9.150620460510254,16194800.0,722193576.139
2016-04-10,9.149849891662598,9.224720001220703,7.455639839172363,8.93634033203125,42613400.0,705565729.9
2016-04-11,8.942779541015625,8.946640014648438,8.003179550170898,8.643790245056152,15138100.0,682735835.128
2016-04-12,8.639470100402832,8.639470100402832,7.154160022735596,7.442309856414795,23190100.0,588069233.928
2016-04-13,7.441359996795654,8.719770431518555,7.069220066070557,8.04442024230957,31403300.0,635899506.815
2016-04-14,8.075169563293457,8.757040023803711,8.021519660949707,8.387240409851074,13590700.0,663262433.599
2016-04-15,8.386059761047363,8.61620044708252,8.097330093383789,8.242779731750488,12179000.0,652099781.101
2016-04-16,8.235879898071289,8.649760246276855,8.114439964294434,8.60949993133545,9888460.0,681383665.851
2016-04-17,8.623189926147461,9.70199966430664,8.560779571533203,9.309100151062012,24619600.0,737045140.416
2016-04-18,9.332730293273926,9.506660461425781,8.496870040893555,9.03600025177002,21084100.0,715710192.647
2016-04-19,9.075329780578613,9.30624008178711,8.595459938049316,8.714879989624023,12899100.0,690548723.493
2016-04-20,8.688190460205078,8.825389862060547,8.313759803771973,8.465789794921875,15634700.0,671081004.198
2016-04-21,8.453459739685059,8.721830368041992,7.962220191955566,8.10216999053955,13355400.0,642511136.687
2016-04-22,8.149920463562012,8.272319793701172,7.668479919433594,7.82125997543335,13309300.0,620481616.002
